Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","F51","Czechoslovakia","5510","Production","549","Gooseberries","1990","1990","tonnes","13802","","Official data"
"QCL","Crops and livestock products","F51","Czechoslovakia","5510","Production","549","Gooseberries","1991","1991","tonnes","13477","","Official data"
"QCL","Crops and livestock products","F51","Czechoslovakia","5510","Production","549","Gooseberries","1992","1992","tonnes","14000","*","Unofficial figure"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1961","1961","tonnes","200","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1962","1962","tonnes","400","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1963","1963","tonnes","269","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1964","1964","tonnes","335","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1965","1965","tonnes","241","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1966","1966","tonnes","415","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1967","1967","tonnes","237","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1968","1968","tonnes","241","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1969","1969","tonnes","174","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1970","1970","tonnes","229","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1971","1971","tonnes","145","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1972","1972","tonnes","125","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1973","1973","tonnes","69","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1974","1974","tonnes","144","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1975","1975","tonnes","109","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1976","1976","tonnes","107","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1977","1977","tonnes","89","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1978","1978","tonnes","90","*","Unofficial figure"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1979","1979","tonnes","100","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1980","1980","tonnes","100","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1981","1981","tonnes","465","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1982","1982","tonnes","414","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1983","1983","tonnes","349","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1984","1984","tonnes","0","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1985","1985","tonnes","0","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1986","1986","tonnes","0","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1987","1987","tonnes","0","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1988","1988","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1989","1989","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1990","1990","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1991","1991","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1992","1992","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1993","1993","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1994","1994","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1995","1995","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1996","1996","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1997","1997","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1998","1998","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","1999","1999","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2000","2000","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2001","2001","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2002","2002","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2003","2003","tonnes","137","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2004","2004","tonnes","115","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2005","2005","tonnes","115","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2006","2006","tonnes","115","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2007","2007","tonnes","100","F","FAO estimate"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2008","2008","tonnes","151","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2009","2009","tonnes","197","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2010","2010","tonnes","249","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2011","2011","tonnes","358","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2012","2012","tonnes","436","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2013","2013","tonnes","252","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2014","2014","tonnes","259","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2015","2015","tonnes","316","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2016","2016","tonnes","0","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2017","2017","tonnes","0","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","549","Gooseberries","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1992","1992","tonnes","1928","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1993","1993","tonnes","1341","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1994","1994","tonnes","1222","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1995","1995","tonnes","597","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1996","1996","tonnes","603","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1997","1997","tonnes","442","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1998","1998","tonnes","291","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","1999","1999","tonnes","267","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2000","2000","tonnes","498","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2001","2001","tonnes","1347","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2002","2002","tonnes","1088","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2003","2003","tonnes","775","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2004","2004","tonnes","487","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2005","2005","tonnes","74","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2006","2006","tonnes","52","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2007","2007","tonnes","69","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2008","2008","tonnes","121","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2009","2009","tonnes","117","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2010","2010","tonnes","147","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2011","2011","tonnes","141","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2012","2012","tonnes","163","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2013","2013","tonnes","141","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2014","2014","tonnes","132","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2015","2015","tonnes","142","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2016","2016","tonnes","125","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2017","2017","tonnes","140","","Official data"
"QCL","Crops and livestock products","EST","Estonia","5510","Production","549","Gooseberries","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1961","1961","tonnes","3000","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1962","1962","tonnes","3500","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1963","1963","tonnes","2100","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1964","1964","tonnes","3200","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1965","1965","tonnes","2600","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1966","1966","tonnes","2600","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1967","1967","tonnes","2300","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1968","1968","tonnes","2600","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1969","1969","tonnes","2500","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1970","1970","tonnes","2500","F","FAO estimate"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1971","1971","tonnes","2500","F","FAO estimate"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1972","1972","tonnes","1700","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1973","1973","tonnes","1970","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1974","1974","tonnes","1420","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1975","1975","tonnes","1410","","Official data"
"QCL","Crops and livestock products","FIN","Finland","5510","Production","549","Gooseberries","1976","1976","tonnes","2000","","Official data"
