Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1977","1977","tonnes","15500","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1978","1978","tonnes","22700","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1979","1979","tonnes","21600","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1980","1980","tonnes","22300","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1981","1981","tonnes","22100","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1982","1982","tonnes","21400","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1983","1983","tonnes","20800","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1984","1984","tonnes","20000","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1985","1985","tonnes","19100","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1986","1986","tonnes","19400","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1987","1987","tonnes","16600","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1988","1988","tonnes","16900","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1989","1989","tonnes","16900","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1990","1990","tonnes","16867","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1991","1991","tonnes","17507","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1992","1992","tonnes","17200","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1993","1993","tonnes","17000","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1994","1994","tonnes","17500","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1995","1995","tonnes","19669","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1996","1996","tonnes","23341","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1997","1997","tonnes","27727","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1998","1998","tonnes","32386","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","1999","1999","tonnes","35928","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2000","2000","tonnes","40540","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2001","2001","tonnes","39542","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2002","2002","tonnes","35630","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2003","2003","tonnes","28043","Im","FAO data based on imputation methodology"
