Area,Province,行政区域面积,乡,镇,街道办事处,户籍人口,地区生产总值,第一产业增加值,第二产业增加值,第三产业增加值,地方一般公共预算收入,地方一般公共预算支出,住户储蓄存款余额,年末金融机构各项贷款余额,设施农业种植占地面积,油料产量,棉花产量,规模以上工业企业,固定电话用户,普通中学在校学生,小学在校学生,医疗卫生机构床位,提供住宿的社会工作机构,提供住宿的社会工作机构床位
Unit,省份,平方公里,个,个,个,人,万元,万元,万元,万元,万元,万元,万元,万元,公顷,吨,吨,个,户,人,人,床,个,床
Remark,
文登区,山东省,1616,,12,3,568147,5566200,701100,2306300,2558800,442117,585379,5167547,4924531,672,63692,,198,101473,22010,20034,5056,50,11537,,
荣成市,山东省,1528,,12,10,651918,9432000,1352100,2990300,5089600,636600,1000406,6602210,7013031,238,41654,,253,98000,28467,26638,4173,36,10335,,
乳山市,山东省,1665,,14,1,536051,2804100,538200,931000,1334900,278952,382107,3844605,2483923,335,83049,,107,75776,14934,11481,2224,24,5013,,
五莲县,山东省,1497,2,8,2,508805,1972600,254600,739800,978200,140677,388727,2626700,1983284,3154,71451,143,162,30654,22342,24549,2552,7,830,,
莒 县,山东省,1821,1,14,5,1168701,3857400,457700,1421900,1977800,238516,636967,5029346,4516699,5879,82504,51,249,32582,57228,79286,5254,13,1243,,
沂南县,山东省,1719,1,13,1,986424,2329200,475600,808300,1045300,164071,522080,3955077,2788245,4356,73632,635,211,41047,49349,64595,5245,10,1991,,
郯城县,山东省,1195,1,11,1,1045379,3209400,358700,840800,2009900,150304,492427,3119271,2554286,1769,12985,1,115,28450,49851,88978,3440,12,1420,,
沂水县,山东省,2414,1,15,2,1194400,4441400,467200,1687600,2286600,218137,549957,4914617,3781051,1281,88113,417,271,42208,50829,73901,6947,6,2030,,
兰陵县,山东省,1724,1,14,2,1459102,2804900,689800,607700,1507400,184111,588116,3726130,3552461,14292,60450,133,129,35368,93049,131119,7805,12,3138,,
费 县,山东省,1660,1,10,1,924005,4084400,406500,2144700,1533200,255680,519573,3370172,2933543,3750,80361,1154,560,35544,44235,77581,4239,13,2465,,
平邑县,山东省,1823,,13,1,1120781,2448500,449600,746900,1252000,128626,490638,3124853,2558369,422,68588,89,216,49778,43629,78151,4867,10,3368,,
莒南县,山东省,1751,,15,1,1067895,2965800,502000,1285400,1178400,228479,543705,4189491,3660616,3587,105580,106,301,50353,40268,61600,4419,15,1670,,
蒙阴县,山东省,1602,1,8,1,583287,1753900,364500,396500,992900,106617,360067,2329093,1893309,344,33886,438,102,39854,24337,43792,3118,6,1232,,
临沭县,山东省,1010,,7,2,682554,2048400,271200,657000,1120200,163629,421980,2455517,3074875,900,160709,,177,24600,35797,48873,3092,4,909,,
陵城区,山东省,1213,1,10,2,592620,2320100,341200,842900,1136000,111030,262656,2291608,1295557,3376,288,333,139,15767,22743,35362,2333,7,920,,
宁津县,山东省,833,1,9,2,490290,2402100,232000,1068200,1101900,84389,283604,2775973,1333238,1290,885,735,174,15680,26839,35706,1901,13,1621,,
庆云县,山东省,501,3,5,1,345850,1654900,123400,593100,938400,79733,223815,1339703,1052570,306,111,271,83,24600,23319,35496,1416,5,1186,,
临邑县,山东省,1016,1,8,3,553548,2746959,300194,1209720,1237045,154138,335604,2411126,1410116,1702,1553,35,123,10000,27346,33815,2166,3,872,,
齐河县,山东省,1411,2,11,2,641873,3455200,430800,1655900,1368500,329427,444468,2614240,2912234,2855,1842,366,140,42033,25978,36478,2287,10,1498,,
平原县,山东省,1047,1,8,3,473625,2383900,446700,769700,1167500,108276,285846,2280051,1044853,5732,584,398,127,11422,20860,27585,2105,12,1919,,
夏津县,山东省,882,2,10,2,546653,1987600,256400,868200,863000,91537,310145,2087189,1416880,910,2670,18249,108,24428,33128,39062,1660,9,1196,,
武城县,山东省,751,,7,1,399515,1801400,178800,838700,783900,94161,277062,2045932,1086452,855,3810,4793,128,12996,21593,29106,1517,9,953,,
乐陵市,山东省,1173,3,9,4,718230,2429000,413900,822000,1193100,135495,386463,2413871,1950670,547,15,1187,84,16843,36076,47014,2688,21,2286,,
禹城市,山东省,992,,9,2,540922,2476000,458500,719000,1298500,209586,410392,2272769,2265661,4390,2099,1155,137,17897,26172,33550,2025,10,1163,,
茌平区,山东省,1003,1,10,3,571973,3036600,284400,1653200,1099000,297954,357829,3170730,2263344,752,1436,503,164,14800,28618,47289,2214,9,3267,,
阳谷县,山东省,1008,1,14,3,832124,2827300,594700,931200,1301400,152308,435859,3429788,2735853,6221,3850,490,134,66000,39998,60502,3918,13,5789,,
莘 县,山东省,1388,,20,4,1120007,2240400,700900,361100,1178400,118170,541664,3870700,2020269,24560,11158,80,130,40139,69245,118820,3713,16,1862,,
东阿县,山东省,727,,8,2,413288,1471800,200500,694200,577100,131537,286429,2020001,1565391,1027,1120,379,77,12453,20045,26047,1607,9,2036,,
冠 县,山东省,1161,3,12,3,872359,2145100,536600,542300,1066200,117658,441278,2990708,2260897,7760,7349,834,141,46247,49656,85694,3119,6,1721,,
高唐县,山东省,947,,9,3,513260,1512400,252100,530500,729800,124703,288697,2422659,2160127,1033,7438,2322,156,19016,27106,40937,2162,13,1200,,
临清市,山东省,951,,12,4,840583,2382200,312200,799700,1270300,190846,421007,3989176,2542561,974,899,551,186,27641,50677,87577,3601,12,2436,,
沾化区,山东省,2218,3,7,2,397996,1626220,409906,504421,711893,168360,316123,1291149,1197613,1837,577,6779,85,23350,13419,20021,1657,5,795,,
惠民县,山东省,1362,,12,3,651979,1973504,467266,575739,930499,159399,398039,2205960,2062892,2919,5148,3330,140,28391,24942,35457,3125,19,2170,,
阳信县,山东省,798,1,7,2,471519,2233886,311173,840654,1082059,139071,306017,1435365,1707907,1940,,753,114,32300,24345,32589,1947,4,2090,,
无棣县,山东省,2090,,10,2,490500,3349236,451459,1548456,1349321,296167,444538,1812251,2008051,220,1125,7416,160,34562,21793,41992,2052,89,2204,,
博兴县,山东省,900,,9,3,505251,3734225,249980,1525435,1958810,316094,451206,3185765,3919142,1108,60,1816,255,39674,22932,26106,2233,15,5695,,
邹平市,山东省,1250,,11,5,744938,5588072,305120,2762394,2520558,717867,1109555,4357591,7097188,703,641,925,305,63618,36966,49066,3503,21,2527,,
定陶区,山东省,846,,9,2,643262,2132585,291306,758736,1082543,130414,364376,2537845,1788868,4997,7021,619,106,5000,37589,61574,2426,7,1484,,
曹 县,山东省,1974,,21,5,1705443,4638209,483779,1860908,2293522,207725,775944,4735741,3007428,2600,36207,2123,340,14408,85992,164864,7917,21,3079,,
单 县,山东省,1647,2,16,4,1274543,3447550,487010,1154420,1806120,183509,595559,3948518,2631255,3393,44891,14047,124,12718,68861,108294,6500,10,1058,,
成武县,山东省,998,,11,2,722861,1553827,304663,358743,890421,117430,411166,2741360,1216030,2265,2498,23074,105,11420,50354,67003,2538,17,3773,,
巨野县,山东省,1308,,15,2,1102388,3493481,375905,1386837,1730738,290091,550538,4415337,2755596,669,8934,38614,172,7300,71082,116601,5220,17,3300,,
郓城县,山东省,1633,2,16,4,1281400,4365243,470432,2070044,1824767,329998,652275,5634200,2735500,1123,28057,2055,364,33044,80459,121151,7159,22,4458,,
鄄城县,山东省,1032,,15,2,935268,2451917,323285,768505,1360127,122540,481272,3392247,1565746,784,35486,1443,195,6640,52899,88703,3033,17,3150,,
东明县,山东省、河南省,1370,2,10,2,879691,4220425,330014,2529315,1361096,227401,542636,2996980,2037547,2175,48824,4634,146,25191,57502,86696,4979,28,3002,,
中牟县,山东省、河南省,953,1,10,3,581601,4358543,249382,1238398,2870763,610116,904704,4910305,5059086,2516,47069,311,97,35166,54165,83032,3390,14,1611,,
巩义市,山东省、河南省,1043,,15,5,851230,8265736,126567,4799845,3339324,516037,914060,3822089,3210907,39,5662,207,424,41998,39632,55467,4242,20,2209,,
荥阳市,山东省、河南省,943,3,9,2,718623,5460285,285372,2675792,2499121,526841,779812,3208848,3235788,765,5550,,238,83508,35293,53745,3110,11,2455,,
新密市,山东省、河南省,1001,1,12,4,903957,7062901,236113,3668047,3158741,387567,727403,4007127,2860331,2789,7837,5,253,59950,51401,69922,6183,35,4198,,
清徐县,山西省,608,5,4,,340859,1948319,101008,1154627,692684,132304,376911,2200620,2059566,479,194,1,81,7100,17906,22207,862,7,784,,
阳曲县,山西省,2084,6,4,,153049,621886,64172,394678,163036,56073,190253,744668,628768,214,121,,52,9916,10426,9499,1590,2,766,,
娄烦县,山西省,1289,5,3,,125567,310226,24880,151134,134212,45680,210901,424485,418989,39,459,,15,4864,4557,6449,391,4,1071,,
古交市,山西省,1512,7,3,4,212734,605742,23444,373142,209156,128259,282252,1719100,1117300,19,208,,40,6815,11474,15425,1426,1,504,,
云州区,山西省,1478,7,3,,179500,1273464,78266,631337,563861,25554,195019,681468,392584,152,150,,82,1124,2817,5926,544,9,653,,
阳高县,山西省,1598,5,7,,267599,552958,150539,132001,270418,15140,243501,994367,366551,2066,2650,,22,34480,5524,13001,1194,12,996,,
天镇县,山西省,1709,7,5,,224494,406904,89381,96235,221288,19402,295594,844715,372211,425,2026,,13,3470,8927,9456,1036,10,898,,
广灵县,山西省,1284,7,2,,181764,423615,80920,128966,213729,26737,290196,743908,287835,413,474,,20,4011,8633,9603,650,21,469,,
灵丘县,山西省,2732,9,3,,245396,543226,55209,163424,324593,20200,259302,1146601,506139,150,2078,,28,2514,14011,17618,954,2,2563,,
浑源县,山西省,1968,12,6,,342777,476797,98234,78036,300527,16177,298112,1143334,517771,24,1537,,14,17320,13193,13886,1130,10,580,,
左云县,山西省,1297,6,3,,138000,1061209,29446,624771,406992,98761,168454,936285,422255,82,5591,,32,1038,4743,8124,486,5,365,,
平定县,山西省,1390,2,8,,317879,1146995,46449,587333,513213,51016,313286,1804447,1206105,77,77,,70,24538,18142,18343,810,11,1075,,
盂 县,山西省,2523,6,8,,308010,1311934,38422,688506,585006,75002,287619,2275183,1873008,78,62,,37,9712,16167,20316,827,10,792,,
上党区,山西省,482,4,6,1,349651,2200841,77134,1348420,775287,158450,329359,1592447,795593,477,422,,68,12929,15482,22196,708,5,516,,
屯留区,山西省,1190,4,6,1,283620,1368264,69116,923145,376003,118035,236862,1038358,639820,105,11,,40,20972,11866,19185,984,4,258,,
潞城区,山西省,614,2,5,2,225144,1284375,39361,816197,428817,81800,194323,1086512,648710,68,333,4,49,9606,9842,13074,967,11,450,,
襄垣县,山西省,1178,3,8,,262457,2247510,56329,1501753,689428,179995,290026,2122920,2140143,151,1784,,54,6074,9762,16572,1457,6,284,,
平顺县,山西省,1510,7,5,,150585,243258,33039,54873,155346,12277,229729,457083,340571,74,100,28,16,1981,4821,5494,755,4,165,,
黎城县,山西省,1113,4,5,,163057,336597,25975,90917,219705,24799,156750,728261,370108,58,474,1,12,9100,8641,9188,588,13,545,,
壶关县,山西省,1008,6,6,,297768,587635,61621,216275,309739,27820,268868,967568,531771,229,400,,23,7527,10834,17500,1325,14,699,,
长子县,山西省,1029,5,7,,367001,1795717,106327,1178941,510449,159498,296701,1315984,873259,1528,,,33,4200,13341,19572,1422,17,820,,
武乡县,山西省,1615,9,5,,208568,650016,43845,276230,329941,54343,233927,776286,474568,66,390,,18,7900,8384,10175,544,5,638,,
沁 县,山西省,1320,7,6,,172806,328587,56369,61059,211159,12788,176526,572894,346435,177,93,,5,8700,5047,8301,657,16,616,,
沁源县,山西省,2549,8,6,,158430,1348026,27578,910361,410087,135271,200806,686857,400959,158,854,,36,8633,5917,9885,655,12,595,,
沁水县,山西省,2658,7,7,,200705,2271783,93096,1684794,493893,162310,267873,1013360,450191,232,1393,72,63,10875,7885,7841,1106,13,735,,
阳城县,山西省,1917,7,10,,380649,2446440,104838,1468766,872836,197068,372586,2096291,1287373,68,3572,2,91,17339,13884,13329,2178,13,934,,
陵川县,山西省,1751,5,7,,251486,485611,63361,97896,324354,19920,238908,904263,366885,67,653,,19,11056,10677,11160,992,5,560,,
泽州县,山西省,2024,3,14,,489961,3005281,147598,2054959,802724,265000,484998,975678,1283474,121,1243,1,113,22113,14357,16375,2350,13,1268,,
高平市,山西省,980,4,9,3,486192,2523229,151381,1311743,1060105,237368,446493,2641625,1645752,654,167,,86,33147,20846,23528,2342,15,1416,,
山阴县,山西省,1651,9,4,2,240907,1510114,104288,625218,780608,123266,240063,1750867,1102125,,1595,,59,9347,8721,11805,1550,5,1322,,
应 县,山西省,1708,9,3,,301850,767904,209541,91067,467296,18296,245155,1269500,640600,800,1626,,41,5968,9135,14968,1218,3,666,,
右玉县,山西省,1969,6,4,1,109870,853182,62717,337657,452808,42248,182399,737639,519453,31,7127,,25,4406,3939,5321,540,4,500,,
怀仁市,山西省,1234,6,4,,293946,2280323,130296,1102693,1047334,128984,285490,2702906,1100163,233,22,,117,12481,51102,34888,1659,11,2424,,
太谷区,山西省,1046,6,3,,294327,1047321,238604,238430,570287,64019,247878,2247000,1056648,2048,76,,89,14615,23403,18422,2196,14,2486,,
榆社县,山西省,1701,5,4,,144418,375901,51937,132817,191147,39100,209185,539312,304629,1455,2927,,18,5194,6983,8496,472,1,50,,
左权县,山西省,2020,5,5,,164206,578066,49147,271912,257007,50844,230777,980979,699428,175,383,,25,7452,8804,11253,470,10,942,,
和顺县,山西省,2250,5,5,1,138292,668891,35685,375109,258097,91865,191762,827233,396242,78,1805,,23,6048,6435,7525,726,10,220,,
昔阳县,山西省,1946,7,5,,233242,939277,53680,554741,330856,85028,224567,1325719,585035,95,71,,31,11010,10774,11903,1165,2,489,,
寿阳县,山西省,2110,7,7,8,210372,1300016,110016,763293,426707,130341,251865,1496049,897201,77,603,,52,16246,8520,10073,981,8,799,,
祁 县,山西省,854,2,6,,276656,888586,191356,198912,498318,51510,228364,1442960,807072,845,39,,52,21966,14135,17103,768,7,576,,
平遥县,山西省,1254,9,5,3,544770,1123902,124633,304727,694542,46478,373796,2213593,1046806,,364,4,72,29445,30056,37049,2302,7,520,,
灵石县,山西省,1202,6,6,,260579,2433869,40946,1611242,781681,184030,289923,1251054,2679281,117,126,,112,23799,18321,19811,797,9,655,,
介休市,山西省,741,3,7,5,443705,2418907,54906,1537397,826604,206252,356709,3065905,2322772,80,23,,134,29325,24896,36638,2925,14,608,,
临猗县,山西省,1362,5,9,,555246,1577819,541452,231988,804379,29800,288678,1695036,986131,5968,3743,217,37,27220,20129,28549,2447,30,2590,,
万荣县,山西省,1076,9,5,,437761,823463,249227,174323,399913,18888,267228,1168280,608884,6,3588,304,31,10900,16174,20192,1915,15,1270,,
闻喜县,山西省,1168,6,7,,399662,1514917,199567,687916,627434,58581,285779,1651884,708976,38,1760,8,32,32671,16299,25630,2527,9,730,,
稷山县,山西省,686,2,5,,360380,922255,145780,302349,474126,31928,200509,1141532,481491,4,281,,28,35574,15758,24309,2264,20,1450,,
新绛县,山西省,597,,9,,331531,1229504,202340,622047,405117,45576,198095,1314538,516174,1150,941,,28,4799,18197,20689,2053,9,786,,
绛 县,山西省,978,2,8,,277852,639085,103990,173070,362025,15574,207284,1029907,374641,87,1025,,43,8900,9027,15505,1486,11,931,,
垣曲县,山西省,1610,5,6,,221560,678252,77698,261860,338694,39727,214060,1034388,490609,10,1746,98,20,7696,9620,12931,1414,11,378,,
夏 县,山西省,1351,5,6,,364739,632177,221453,99712,311012,19186,247332,1016474,615535,1536,3924,29,24,12253,8735,16585,1312,5,425,,
平陆县,山西省,1174,4,6,,245645,533505,105272,161177,267056,33941,218433,1003568,395873,23,5108,8,22,8387,7719,11968,1225,10,600,,
芮城县,山西省,1176,2,8,,384426,953899,275664,216642,461593,37737,262541,1116258,743481,12,5070,36,35,5956,13535,17179,1946,6,850,,
永济市,山西省,1208,,7,3,442048,1283155,251813,392319,639023,50152,297880,1653700,765144,110,4682,174,52,25253,14667,24769,2326,20,1662,,
河津市,山西省,593,4,3,2,400542,2598729,103017,1588795,906917,143417,327542,1900947,1154450,,2726,1,84,29452,21143,28344,2395,22,2680,,
定襄县,山西省,851,6,3,,220157,565551,50938,274820,239793,25567,181167,993481,512696,158,332,,50,44120,10067,13716,665,6,636,,
五台县,山西省,2428,11,5,,291643,521577,55006,121769,344802,26216,286784,1726700,1042400,94,10,,24,22100,13689,13759,687,3,220,,
代 县,山西省,1729,4,7,,203061,716203,36864,421061,258278,42571,207984,1649836,506080,36,44,,74,5918,5518,10837,660,5,481,,
繁峙县,山西省,2368,9,4,,284140,756980,73305,345073,338602,38359,260539,1565717,765529,148,450,,55,6827,14264,22233,1315,11,907,,
宁武县,山西省,1944,10,4,,159044,727877,23386,414224,290267,77886,307197,895674,503163,,1100,,31,4596,6409,8874,1117,1,78,,
静乐县,山西省,2058,10,4,,152345,372090,44225,140124,187741,30928,276762,434682,165200,13,2890,,15,4230,3529,8075,777,6,77,,
神池县,山西省,1471,7,3,,95583,280128,94693,39291,146144,19103,163199,515577,277403,265,5332,,15,214,1834,3701,599,4,225,,
五寨县,山西省,1388,9,3,,110813,314249,50900,17474,245875,31935,175853,783718,217959,8,448,,11,2551,4211,6154,610,4,320,,
岢岚县,山西省,1984,10,2,,80488,330898,43220,74090,213588,19058,169428,503170,196901,57,9199,,21,1490,2889,3841,274,2,138,,
河曲县,山西省,1317,6,6,,143300,1145919,38566,708650,398703,101015,239317,1264358,774008,101,2030,,30,484,5768,8117,475,7,370,,
保德县,山西省,998,9,4,,164989,827659,47677,505897,274085,82632,215093,1025483,429460,124,462,,28,5068,4289,10606,743,6,300,,
偏关县,山西省,1685,5,5,,102906,329251,37381,156435,135435,23934,211980,573878,189237,16,1224,,8,1007,2145,3945,490,2,72,,
原平市,山西省,2550,11,7,3,481901,1466336,148973,754682,562681,94718,333892,2913023,1273762,222,959,,50,19993,19265,26204,1717,6,1813,,
曲沃县,山西省,437,2,5,,233909,1157678,170086,655614,331978,41402,187161,1059638,536186,1559,1649,,27,7369,9069,14646,1254,6,235,,
翼城县,山西省,1168,2,7,,306386,741494,120312,171148,450034,31913,230284,1336234,492499,,884,,32,9084,15190,17860,1694,1,50,,
襄汾县,山西省,1031,6,7,,503151,1304965,162345,580606,562014,75573,310366,2083017,1230971,,2364,,43,15120,21647,28566,1495,8,507,,
洪洞县,山西省,1495,5,10,,763358,1500712,104047,669476,727189,92101,431723,2351913,1616223,,530,3,67,23169,34342,46999,2783,5,410,,
古 县,山西省,1196,1,5,,89640,505587,25011,332121,148455,48800,133400,453470,220989,,670,,24,3736,3303,5266,403,1,72,,
安泽县,山西省,1960,,6,,81850,644989,37236,451225,156528,59694,130047,377643,327988,,475,,12,3537,2888,5614,509,4,264,,
浮山县,山西省,940,7,2,,124618,391827,46571,196601,148655,13296,142013,381668,167309,,945,6,18,3297,2640,5712,384,4,113,,
吉 县,山西省,1780,4,3,,108042,240549,83627,71691,85231,15350,168150,350000,258836,,1002,,7,3567,3790,5535,479,1,80,,
乡宁县,山西省,2025,5,5,,237855,1421784,46810,1055296,319678,173197,358679,912576,674091,,3453,,37,6273,10787,14497,1054,7,542,,
大宁县,山西省,962,2,3,,65909,109624,20299,32024,57301,6855,166666,172750,105638,39,526,18,3,2213,1556,2653,250,,,,
隰 县,山西省,1413,4,3,,106984,202592,62921,21183,118488,10141,161082,380034,268339,42,666,,4,3082,4379,7101,358,1,82,,
永和县,山西省,1214,4,2,,65310,175018,28000,81490,65528,17989,168561,195440,136655,,428,,5,1118,1641,3430,236,2,170,,
蒲 县,山西省,1513,3,5,,106939,926106,29617,719932,176557,117492,190728,453704,317446,,644,,43,2884,4151,6915,654,2,320,,
汾西县,山西省,875,2,5,,146228,244299,36350,48881,159068,10738,159383,271536,77243,,461,,7,2912,6627,7339,493,1,80,,
侯马市,山西省,220,3,,5,238130,1208420,31466,289037,887917,50006,185944,1849864,1232351,,,,32,23613,8459,15612,1829,9,704,,
霍州市,山西省,765,3,4,5,304922,810839,36230,399501,375108,48775,181433,1555996,918379,,192,2,20,24443,12792,20751,1572,14,996,,
离石区,山西省,1324,3,2,7,287973,1547183,23242,678188,845753,160732,271116,3336551,3854792,50,323,,30,27422,33042,50513,1260,6,441,,
文水县,山西省,1069,5,7,,453121,792483,137612,277624,377247,45559,286552,1661939,932293,91,175,,59,19320,22991,28958,1314,11,253,,
交城县,山西省,1827,4,6,,233879,849035,39871,545435,263729,66076,218412,1302543,659026,75,149,,55,12321,13096,18084,970,3,609,,
兴 县,山西省,3166,8,7,,287553,1342035,43886,1017410,280739,142580,365149,983994,658746,36,2143,,26,12830,11915,12481,1380,2,302,,
临 县,山西省,2977,10,13,,659437,1023423,124730,479224,419469,115662,612402,1309249,844027,208,1277,,27,6282,18161,23252,1988,7,690,,
柳林县,山西省,1287,7,8,,354417,2205406,40376,1582741,582289,260029,394525,1526822,785145,38,518,23,48,34236,13256,25209,1415,2,55,,
石楼县,山西省,1735,5,4,,122255,173860,46856,16463,110541,5520,264617,313104,241614,6,500,,5,2584,6445,8274,657,1,100,,
岚 县,山西省,1513,8,4,,187312,444593,35876,250896,157821,56903,200128,635031,410476,382,454,,23,5746,9329,12498,602,12,296,,
方山县,山西省,1434,,6,,157846,518238,31836,360459,125943,49510,197491,351235,165575,31,562,,14,2917,4673,7239,578,8,260,,
中阳县,山西省,1439,2,5,,156183,1175908,29627,915352,230929,97239,180300,918874,452391,90,70,,35,9707,5320,11085,524,2,110,,
交口县,山西省,1272,3,4,,119363,423875,39227,245165,139483,31048,135372,684591,470687,,196,,26,24477,6781,7869,311,2,60,,
孝义市,山西省、内蒙古自治区,938,3,8,5,489304,3127769,78239,1905230,1144300,270608,352072,4344993,1980087,426,21,,140,26446,29915,40442,1392,9,1648,,
汾阳市,山西省、内蒙古自治区,1181,3,9,2,434730,1756513,77105,887524,791884,180931,306935,2433168,1244541,12,24,,45,40341,21795,29384,2411,9,962,,
土默特左旗,山西省、内蒙古自治区,2765,2,6,,359107,1911800,387100,688200,836500,136654,339839,963650,767653,1559,17544,,42,10320,9819,14880,760,13,1301,,
托克托县,山西省、内蒙古自治区,1407,,5,,199763,1421900,214400,587400,620100,95080,213485,679239,926555,358,4804,,33,5071,9735,10370,559,2,100,,
和林格尔县,山西省、内蒙古自治区,3448,4,4,,203893,1825400,230200,893300,701900,144263,283379,670200,838800,22727,879,,37,5300,8527,9025,531,1,200,,
仁化县,广东省,2223,,10,1,243995,1035148,227614,425191,382343,59441,262040,854144,529165,3333,26015,,31,30075,10571,18702,809,12,286,,
翁源县,广东省,2175,,8,,422445,1078469,286501,241418,550550,67091,350570,1432323,988740,829,20029,,58,30050,16682,33046,1768,13,1135,,
乳源瑶族自治县,广东省,2299,,9,,232284,950349,86547,439683,424119,56454,300994,708574,545894,71,5894,,57,22797,10151,18667,615,7,573,,
新丰县,广东省,1968,,6,1,267720,717781,141166,210079,366536,45843,279643,757181,757854,80,5967,,32,18664,10980,17826,1042,8,284,,
乐昌市,广东省,2419,,16,1,527742,1229803,286087,230593,713123,72504,432815,1650656,1133746,83,13044,,50,33773,22887,41091,3386,19,757,,
南雄市,广东省,2326,,17,1,491275,1162158,356265,229975,575918,61218,411502,1406521,833065,110,28545,,53,23958,19912,31838,1670,21,684,,
斗门区,广东省,699,,5,1,411219,4340112,451946,2070661,1817505,352139,684134,,,11,467,,274,,18135,46505,2579,9,1065,,
潮阳区,广东省,668,,9,4,1867677,4913135,319766,2739828,1853541,187539,789700,5293966,1700962,20,1813,,437,157114,120258,180575,2697,14,351,,
澄海区,广东省,345,,8,3,791621,4605851,406748,2367135,1831968,163817,422902,5223090,2791499,213,376,,332,94200,43551,74108,1458,10,329,,
南澳县,广东省,115,,3,,76018,325724,119828,52003,153893,27857,153054,307776,322175,1,112,,5,12846,1776,4157,140,1,138,,
禅城区,广东省,154,,1,3,724439,19117871,5052,6709606,12403213,1112347,1265749,20239861,43395728,,,,555,309000,48455,87716,12303,18,3742,,
南海区,广东省,1072,,6,1,1658528,31775517,513717,17423516,13838285,2479018,2878423,32551489,44195333,212,,,3436,527508,143419,256452,9657,20,4569,,
顺德区,广东省,807,,6,4,1554900,35936205,511610,21165805,14258790,2546082,2593797,31584197,43499516,20,,,2449,558573,127569,201537,11789,23,4463,,
三水区,广东省,828,,5,2,466757,12511342,358363,8983183,3169796,677216,759600,5346555,8551748,167,943,,1017,90325,32838,55741,2983,9,1788,,
高明区,广东省,938,,3,1,333112,8823694,252301,6670858,1900536,435170,500914,2764328,4384555,1683,1588,,563,92982,20635,37296,1886,11,1108,,
新会区,广东省,1355,,10,1,765922,8122444,509097,4008932,3604415,568484,940916,7729876,8151433,653,945,,556,127000,48959,69565,4910,27,4670,,
台山市,广东省,3288,,16,1,965592,4576000,1028365,1742590,1805045,325693,721277,5352176,5073700,667,13476,,247,131252,38756,53868,4352,22,3243,,
开平市,广东省,1657,,13,2,686741,3911459,478661,1670547,1762251,289806,519207,5139979,4772400,580,8206,,329,106900,39507,55210,2992,16,2188,,
鹤山市,广东省,1083,,9,1,386620,3747616,310696,1753939,1682981,337983,443260,2820978,4887614,505,2722,,430,94245,24793,41541,2018,15,1792,,
恩平市,广东省,1694,,10,1,503297,1917269,310347,493118,1113804,126842,400488,2359619,1658793,5333,7285,,125,47200,22324,40026,1860,17,2129,,
遂溪县,广东省,2132,,15,,1118714,3867703,1348432,629794,1889477,101301,591855,2432822,1537696,53,56883,,103,33623,39301,78759,3739,21,873,,
徐闻县,广东省,1979,2,12,1,791704,1981444,1005589,189742,786113,60258,384180,1959896,1380048,307,19582,,36,35285,34544,71755,3379,18,1021,,
廉江市,广东省,2867,,18,3,1861669,4834950,1372163,1567690,1895097,150909,812749,3709792,2384667,,54983,,235,89163,81990,154797,6561,32,2808,,
雷州市,广东省,3709,,18,3,1871198,3273597,1366611,259135,1647851,67056,735187,2832975,1899937,41,58341,,76,40340,73280,134952,8264,24,1747,,
吴川市,广东省,870,,10,5,1234814,2784684,373002,850408,1561274,111569,513688,2320256,1489710,39,24044,,119,72566,53392,93519,4015,14,884,,
电白区,广东省,2128,,19,5,1985843,6736724,1536899,2113320,3086505,196432,825332,4183200,2859200,726,50173,,225,76700,85800,159736,7787,28,2061,,
高州市,广东省,3276,,23,5,1855209,6335793,1704455,1443063,3188275,180193,901667,4933361,3090342,148,31374,,239,127830,105270,147351,8103,40,2155,,
化州市,广东省,2357,,17,6,1801354,5601820,1415754,1302919,2883147,132987,868663,3602770,2310043,862,38580,,135,64971,101697,164472,6337,32,7520,,
信宜市,广东省,3102,,18,1,1509890,4880885,1431413,836022,2613450,113756,768473,3507259,2482091,96,21647,,89,85511,82606,123902,5670,24,3042,,
高要区,广东省,2186,,16,1,817701,4394979,995147,2161835,1237997,175656,558215,3100872,2245568,1330,11659,,347,72244,38085,68747,2238,18,1057,,
广宁县,广东省,2456,,14,1,585505,1592840,524568,514017,554255,59197,348582,1317756,1034991,170,9003,,77,49471,21792,38632,1444,15,679,,
怀集县,广东省,3554,1,16,2,1129488,2469136,1067638,500389,901109,67015,540767,1550577,1588796,231,11652,,59,248652,53966,93312,3790,31,2842,,
封开县,广东省,2723,,15,1,526761,1457750,552659,471965,433126,118066,414538,1233111,833709,18,20754,,31,43045,23188,36951,1215,19,813,,
德庆县,广东省,2003,,12,1,408769,1569972,376898,603174,589900,84648,352906,1080163,977090,30,12832,,87,41450,20983,35151,1250,12,466,,
四会市,广东省,1263,,10,4,481424,6076375,733327,3026565,2316483,255477,577898,3297866,5927393,299,17009,,501,62863,36919,61501,2276,17,1172,,
惠阳区,广东省,917,,6,3,423480,6326653,207963,3833062,2285627,577827,741213,4674657,9520850,288,4302,,641,120190,62948,101882,3049,12,1385,,
博罗县,广东省,2855,,15,2,936935,6190442,692042,3098008,2400392,503856,985506,5018001,7205365,196,16708,,698,167800,76315,127945,4158,18,1682,,
惠东县,广东省,3527,,12,2,904350,6076152,623143,2113502,3339507,293052,973074,3382839,4108580,1275,15602,,283,161291,62668,113813,3341,24,1344,,
